oid,oname,olon,olat,did,dname,dlon,dlat,flow
8,BABAOSHAN,116.229788,39.90620494,187,CHANGCHUNQIAO,116.2879917,39.9573455,3261
8,BABAOSHAN,116.229788,39.90620494,189,XITUCHENG,116.348068,39.97492379,4051
8,BABAOSHAN,116.229788,39.90620494,196,JIANDEMEN,116.375126,39.97523565,2879
8,BABAOSHAN,116.229788,39.90620494,198,LIANGMAQIAO,116.4559866,39.94802739,2648
8,BABAOSHAN,116.229788,39.90620494,200,SUZHOU JIE,116.3001828,39.97435776,4407
8,BABAOSHAN,116.229788,39.90620494,205,ZHICHUNLI,116.3233285,39.97503763,2389
8,BABAOSHAN,116.229788,39.90620494,206,MUDANYUAN,116.3635979,39.97499995,2676
8,BABAOSHAN,116.229788,39.90620494,208,TUANJIEHU,116.4555894,39.9324067,2269
8,BABAOSHAN,116.229788,39.90620494,209,CHEDAOGOU,116.2878538,39.94654173,2445
8,BABAOSHAN,116.229788,39.90620494,220,WUDAOKOU,116.331629,39.99157505,2368
8,BABAOSHAN,116.229788,39.90620494,228,XI'ERQI,116.2999944,40.05169386,2192
8,BABAOSHAN,116.229788,39.90620494,229,JIANGTAI,116.4839675,39.96971125,2874
9,YUQUAN LU,116.246972,39.90623347,1,MUXIDI,116.3313326,39.90614419,7595
9,YUQUAN LU,116.246972,39.90623347,2,GUCHENG,116.1844542,39.90615316,11187
9,YUQUAN LU,116.246972,39.90623347,3,TIAN'ANMENDONG,116.3952964,39.90633242,3445
9,YUQUAN LU,116.246972,39.90623347,4,TIAN'ANMENXI,116.3854103,39.90606169,2787
9,YUQUAN LU,116.246972,39.90623347,5,YONG'ANLI,116.4443122,39.90717995,6311
9,YUQUAN LU,116.246972,39.90623347,6,WANSHOU LU,116.2889118,39.9062128,7774
9,YUQUAN LU,116.246972,39.90623347,7,BAJIAO YOULEYUAN,116.2067171,39.90616324,4437
9,YUQUAN LU,116.246972,39.90623347,10,WANGFUJING,116.4053829,39.90671491,9116
9,YUQUAN LU,116.246972,39.90623347,11,PINGGUOYUAN,116.1718633,39.92493926,11052
9,YUQUAN LU,116.246972,39.90623347,12,NANLISHI LU,116.3464013,39.90589965,9920
9,YUQUAN LU,116.246972,39.90623347,13,WUKESONG,116.2682454,39.90627676,8975
9,YUQUAN LU,116.246972,39.90623347,14,FUXINGMEN,116.3509955,39.90587914,12359
9,YUQUAN LU,116.246972,39.90623347,15,JIANGUOMEN,116.4292136,39.90722615,5490
9,YUQUAN LU,116.246972,39.90623347,16,XIDAN,116.3692188,39.90584314,15681
9,YUQUAN LU,116.246972,39.90623347,17,DONGDAN,116.4127131,39.90691559,5969
9,YUQUAN LU,116.246972,39.90623347,18,MILITARY MUSEUM,116.3166219,39.90626108,9361
9,YUQUAN LU,116.246972,39.90623347,19,GUOMAO,116.4545695,39.90745797,9114
9,YUQUAN LU,116.246972,39.90623347,20,GONGZHUFEN,116.3041576,39.90643003,6167
9,YUQUAN LU,116.246972,39.90623347,21,DAWANG LU,116.4708955,39.9075473,9126
9,YUQUAN LU,116.246972,39.90623347,22,SIHUIDONG,116.5096417,39.90742897,4111
9,YUQUAN LU,116.246972,39.90623347,23,SIHUI,116.4895521,39.90752942,6138
9,YUQUAN LU,116.246972,39.90623347,26,DONGSI SHITIAO,116.4279143,39.93253957,3588
9,YUQUAN LU,116.246972,39.90623347,27,JISHUITAN,116.3664839,39.94733224,5964
9,YUQUAN LU,116.246972,39.90623347,28,FUCHENGMEN,116.3500586,39.922394,3996
9,YUQUAN LU,116.246972,39.90623347,30,ZHANGCHUN JIE,116.3571623,39.89808465,2123
9,YUQUAN LU,116.246972,39.90623347,31,BEIJING RAILWAY STATION,116.4209067,39.90368562,4988
9,YUQUAN LU,116.246972,39.90623347,32,XUANWUMEN,116.3681505,39.89841486,2495
9,YUQUAN LU,116.246972,39.90623347,33,XIZHIMEN,116.3486802,39.93936227,4537
9,YUQUAN LU,116.246972,39.90623347,34,LAMA TEMPLE,116.4104652,39.94749011,2460
9,YUQUAN LU,116.246972,39.90623347,35,CHONGWENMEN,116.4117659,39.89955765,3568
9,YUQUAN LU,116.246972,39.90623347,36,CHAOYANGMEN,116.427473,39.92315025,4559
9,YUQUAN LU,116.246972,39.90623347,37,CHEGONGZHUANG,116.3491259,39.93123702,3009
9,YUQUAN LU,116.246972,39.90623347,39,DONGZHIMEN,116.4286341,39.94048014,6978
9,YUQUAN LU,116.246972,39.90623347,46,RENMIN UNIVERSITY,116.3153886,39.96566542,2148
9,YUQUAN LU,116.246972,39.90623347,67,NATIONAL LIBRARY,116.3191931,39.94181324,2435
9,YUQUAN LU,116.246972,39.90623347,68,HAIDIANHUANGZHUANG,116.3116649,39.97470492,3645
9,YUQUAN LU,116.246972,39.90623347,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,6307
9,YUQUAN LU,116.246972,39.90623347,75,TIANTONGYUAN NORTH,116.406713,40.08191323,2070
9,YUQUAN LU,116.246972,39.90623347,115,BAISHIQIAONAN,116.3189878,39.93151271,2337
9,YUQUAN LU,116.246972,39.90623347,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,4782
9,YUQUAN LU,116.246972,39.90623347,175,BAIDUIZI,116.3196577,39.92266297,2031
9,YUQUAN LU,116.246972,39.90623347,179,FENGTAI KEJIYUAN,116.291168,39.82398434,2036
9,YUQUAN LU,116.246972,39.90623347,189,XITUCHENG,116.348068,39.97492379,3497
9,YUQUAN LU,116.246972,39.90623347,196,JIANDEMEN,116.375126,39.97523565,2231
9,YUQUAN LU,116.246972,39.90623347,198,LIANGMAQIAO,116.4559866,39.94802739,2117
9,YUQUAN LU,116.246972,39.90623347,200,SUZHOU JIE,116.3001828,39.97435776,3132
9,YUQUAN LU,116.246972,39.90623347,205,ZHICHUNLI,116.3233285,39.97503763,3347
9,YUQUAN LU,116.246972,39.90623347,206,MUDANYUAN,116.3635979,39.97499995,2196
9,YUQUAN LU,116.246972,39.90623347,229,JIANGTAI,116.4839675,39.96971125,2199
10,WANGFUJING,116.4053829,39.90671491,1,MUXIDI,116.3313326,39.90614419,4113
10,WANGFUJING,116.4053829,39.90671491,2,GUCHENG,116.1844542,39.90615316,5921
10,WANGFUJING,116.4053829,39.90671491,3,TIAN'ANMENDONG,116.3952964,39.90633242,4771
10,WANGFUJING,116.4053829,39.90671491,4,TIAN'ANMENXI,116.3854103,39.90606169,2546
10,WANGFUJING,116.4053829,39.90671491,5,YONG'ANLI,116.4443122,39.90717995,5465
10,WANGFUJING,116.4053829,39.90671491,6,WANSHOU LU,116.2889118,39.9062128,5898
10,WANGFUJING,116.4053829,39.90671491,7,BAJIAO YOULEYUAN,116.2067171,39.90616324,6437
10,WANGFUJING,116.4053829,39.90671491,8,BABAOSHAN,116.229788,39.90620494,8005
10,WANGFUJING,116.4053829,39.90671491,9,YUQUAN LU,116.246972,39.90623347,9323
10,WANGFUJING,116.4053829,39.90671491,11,PINGGUOYUAN,116.1718633,39.92493926,13073
10,WANGFUJING,116.4053829,39.90671491,12,NANLISHI LU,116.3464013,39.90589965,6636
10,WANGFUJING,116.4053829,39.90671491,13,WUKESONG,116.2682454,39.90627676,11241
10,WANGFUJING,116.4053829,39.90671491,14,FUXINGMEN,116.3509955,39.90587914,3915
10,WANGFUJING,116.4053829,39.90671491,15,JIANGUOMEN,116.4292136,39.90722615,3247
10,WANGFUJING,116.4053829,39.90671491,16,XIDAN,116.3692188,39.90584314,16490
10,WANGFUJING,116.4053829,39.90671491,18,MILITARY MUSEUM,116.3166219,39.90626108,4304
10,WANGFUJING,116.4053829,39.90671491,19,GUOMAO,116.4545695,39.90745797,13900
10,WANGFUJING,116.4053829,39.90671491,20,GONGZHUFEN,116.3041576,39.90643003,3958
10,WANGFUJING,116.4053829,39.90671491,21,DAWANG LU,116.4708955,39.9075473,16215
10,WANGFUJING,116.4053829,39.90671491,22,SIHUIDONG,116.5096417,39.90742897,9526
10,WANGFUJING,116.4053829,39.90671491,23,SIHUI,116.4895521,39.90752942,11286
10,WANGFUJING,116.4053829,39.90671491,26,DONGSI SHITIAO,116.4279143,39.93253957,2702
10,WANGFUJING,116.4053829,39.90671491,27,JISHUITAN,116.3664839,39.94733224,4720
10,WANGFUJING,116.4053829,39.90671491,28,FUCHENGMEN,116.3500586,39.922394,2371
10,WANGFUJING,116.4053829,39.90671491,30,ZHANGCHUN JIE,116.3571623,39.89808465,2343
10,WANGFUJING,116.4053829,39.90671491,31,BEIJING RAILWAY STATION,116.4209067,39.90368562,7477
10,WANGFUJING,116.4053829,39.90671491,33,XIZHIMEN,116.3486802,39.93936227,5186
10,WANGFUJING,116.4053829,39.90671491,35,CHONGWENMEN,116.4117659,39.89955765,3156
10,WANGFUJING,116.4053829,39.90671491,36,CHAOYANGMEN,116.427473,39.92315025,2377
10,WANGFUJING,116.4053829,39.90671491,39,DONGZHIMEN,116.4286341,39.94048014,10249
10,WANGFUJING,116.4053829,39.90671491,40,ZAOYUAN,116.3262217,39.75208593,2269
10,WANGFUJING,116.4053829,39.90671491,45,TIANGONGYUAN,116.3138017,39.66902505,2665
10,WANGFUJING,116.4053829,39.90671491,46,RENMIN UNIVERSITY,116.3153886,39.96566542,2241
10,WANGFUJING,116.4053829,39.90671491,48,GONGYI XIQIAO,116.3645872,39.83493607,2463
10,WANGFUJING,116.4053829,39.90671491,49,MAJIAPU,116.3651602,39.85178825,2023
10,WANGFUJING,116.4053829,39.90671491,52,TAORANTING,116.3681906,39.87715307,3052
10,WANGFUJING,116.4053829,39.90671491,53,XIHONGMEN,116.3224586,39.78843218,4022
10,WANGFUJING,116.4053829,39.90671491,54,HUANGCUN XIDAJIE,116.3263848,39.73039294,2165
10,WANGFUJING,116.4053829,39.90671491,60,XINGONG,116.3593883,39.81101692,4813
10,WANGFUJING,116.4053829,39.90671491,61,BEIGONGMEN,116.2715417,40.00109282,2901
10,WANGFUJING,116.4053829,39.90671491,69,JIAOMEN WEST,116.3649343,39.84452533,2307
10,WANGFUJING,116.4053829,39.90671491,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,7334
10,WANGFUJING,116.4053829,39.90671491,75,TIANTONGYUAN NORTH,116.406713,40.08191323,3496
10,WANGFUJING,116.4053829,39.90671491,83,TIANTONGYUAN,116.4065705,40.07379572,2190
10,WANGFUJING,116.4053829,39.90671491,88,SONGJIAZHUANG,116.4221974,39.84431807,2934
10,WANGFUJING,116.4053829,39.90671491,96,QINGNIAN LU,116.5109998,39.9219475,2120
10,WANGFUJING,116.4053829,39.90671491,114,NANLUOGU XIANG,116.3973595,39.93207583,2015
10,WANGFUJING,116.4053829,39.90671491,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,7144
10,WANGFUJING,116.4053829,39.90671491,144,SHUANGJING,116.4563824,39.89218894,4948
10,WANGFUJING,116.4053829,39.90671491,177,LIULIQIAODONG,116.3092065,39.88604319,4544
10,WANGFUJING,116.4053829,39.90671491,191,JINGSONG,116.4552348,39.88304232,2641
10,WANGFUJING,116.4053829,39.90671491,203,PANJIAYUAN,116.4549629,39.87455104,2951
10,WANGFUJING,116.4053829,39.90671491,208,TUANJIEHU,116.4555894,39.9324067,3285
10,WANGFUJING,116.4053829,39.90671491,213,SHILIHE,116.4522277,39.86452173,5629
10,WANGFUJING,116.4053829,39.90671491,219,SHANGDI,116.3141538,40.03158092,2196
10,WANGFUJING,116.4053829,39.90671491,229,JIANGTAI,116.4839675,39.96971125,3118
10,WANGFUJING,116.4053829,39.90671491,279,SHUANGQIAO,116.5709349,39.90918577,4893
10,WANGFUJING,116.4053829,39.90671491,280,TONGZHOU BEIYUAN,116.631396,39.9026496,6619
10,WANGFUJING,116.4053829,39.90671491,281,TUQIAO,116.680155,39.87083108,3840
10,WANGFUJING,116.4053829,39.90671491,283,COMMUNICATION UNIVERSITY OF CHINA,116.5490198,39.90820929,4821
10,WANGFUJING,116.4053829,39.90671491,285,LIYUAN,116.6628002,39.88256077,5114
10,WANGFUJING,116.4053829,39.90671491,286,LINHELI,116.6729512,39.87424812,3101
10,WANGFUJING,116.4053829,39.90671491,287,JIUKESHU,116.651609,39.88913972,3526
10,WANGFUJING,116.4053829,39.90671491,288,GUOYUAN,116.6407944,39.89224415,3557
10,WANGFUJING,116.4053829,39.90671491,289,GUANZHUANG,116.5935534,39.9080535,4905
11,PINGGUOYUAN,116.1718633,39.92493926,1,MUXIDI,116.3313326,39.90614419,8066
11,PINGGUOYUAN,116.1718633,39.92493926,2,GUCHENG,116.1844542,39.90615316,4266
11,PINGGUOYUAN,116.1718633,39.92493926,3,TIAN'ANMENDONG,116.3952964,39.90633242,4670
11,PINGGUOYUAN,116.1718633,39.92493926,4,TIAN'ANMENXI,116.3854103,39.90606169,3630
11,PINGGUOYUAN,116.1718633,39.92493926,5,YONG'ANLI,116.4443122,39.90717995,7320
11,PINGGUOYUAN,116.1718633,39.92493926,6,WANSHOU LU,116.2889118,39.9062128,11748
11,PINGGUOYUAN,116.1718633,39.92493926,7,BAJIAO YOULEYUAN,116.2067171,39.90616324,10486
11,PINGGUOYUAN,116.1718633,39.92493926,8,BABAOSHAN,116.229788,39.90620494,8658
11,PINGGUOYUAN,116.1718633,39.92493926,9,YUQUAN LU,116.246972,39.90623347,12266
11,PINGGUOYUAN,116.1718633,39.92493926,10,WANGFUJING,116.4053829,39.90671491,13559
11,PINGGUOYUAN,116.1718633,39.92493926,12,NANLISHI LU,116.3464013,39.90589965,13313
11,PINGGUOYUAN,116.1718633,39.92493926,13,WUKESONG,116.2682454,39.90627676,23873
11,PINGGUOYUAN,116.1718633,39.92493926,14,FUXINGMEN,116.3509955,39.90587914,10996
11,PINGGUOYUAN,116.1718633,39.92493926,15,JIANGUOMEN,116.4292136,39.90722615,6560
11,PINGGUOYUAN,116.1718633,39.92493926,16,XIDAN,116.3692188,39.90584314,19956
11,PINGGUOYUAN,116.1718633,39.92493926,17,DONGDAN,116.4127131,39.90691559,6257
11,PINGGUOYUAN,116.1718633,39.92493926,18,MILITARY MUSEUM,116.3166219,39.90626108,8691
11,PINGGUOYUAN,116.1718633,39.92493926,19,GUOMAO,116.4545695,39.90745797,11057
11,PINGGUOYUAN,116.1718633,39.92493926,20,GONGZHUFEN,116.3041576,39.90643003,8451
11,PINGGUOYUAN,116.1718633,39.92493926,21,DAWANG LU,116.4708955,39.9075473,10706
11,PINGGUOYUAN,116.1718633,39.92493926,22,SIHUIDONG,116.5096417,39.90742897,5409
11,PINGGUOYUAN,116.1718633,39.92493926,23,SIHUI,116.4895521,39.90752942,8838
11,PINGGUOYUAN,116.1718633,39.92493926,27,JISHUITAN,116.3664839,39.94733224,3264
11,PINGGUOYUAN,116.1718633,39.92493926,30,ZHANGCHUN JIE,116.3571623,39.89808465,2497
11,PINGGUOYUAN,116.1718633,39.92493926,31,BEIJING RAILWAY STATION,116.4209067,39.90368562,6832
11,PINGGUOYUAN,116.1718633,39.92493926,33,XIZHIMEN,116.3486802,39.93936227,2145
11,PINGGUOYUAN,116.1718633,39.92493926,35,CHONGWENMEN,116.4117659,39.89955765,3372
11,PINGGUOYUAN,116.1718633,39.92493926,39,DONGZHIMEN,116.4286341,39.94048014,5827
11,PINGGUOYUAN,116.1718633,39.92493926,52,TAORANTING,116.3681906,39.87715307,2380
11,PINGGUOYUAN,116.1718633,39.92493926,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,6256
11,PINGGUOYUAN,116.1718633,39.92493926,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,7024
11,PINGGUOYUAN,116.1718633,39.92493926,177,LIULIQIAODONG,116.3092065,39.88604319,2518
11,PINGGUOYUAN,116.1718633,39.92493926,179,FENGTAI KEJIYUAN,116.291168,39.82398434,2439
11,PINGGUOYUAN,116.1718633,39.92493926,280,TONGZHOU BEIYUAN,116.631396,39.9026496,2426
12,NANLISHI LU,116.3464013,39.90589965,2,GUCHENG,116.1844542,39.90615316,7653
12,NANLISHI LU,116.3464013,39.90589965,5,YONG'ANLI,116.4443122,39.90717995,4970
12,NANLISHI LU,116.3464013,39.90589965,6,WANSHOU LU,116.2889118,39.9062128,3567
12,NANLISHI LU,116.3464013,39.90589965,7,BAJIAO YOULEYUAN,116.2067171,39.90616324,8862
12,NANLISHI LU,116.3464013,39.90589965,8,BABAOSHAN,116.229788,39.90620494,10444
12,NANLISHI LU,116.3464013,39.90589965,9,YUQUAN LU,116.246972,39.90623347,8867
12,NANLISHI LU,116.3464013,39.90589965,10,WANGFUJING,116.4053829,39.90671491,6968
12,NANLISHI LU,116.3464013,39.90589965,11,PINGGUOYUAN,116.1718633,39.92493926,11042
12,NANLISHI LU,116.3464013,39.90589965,13,WUKESONG,116.2682454,39.90627676,8476
12,NANLISHI LU,116.3464013,39.90589965,15,JIANGUOMEN,116.4292136,39.90722615,2689
12,NANLISHI LU,116.3464013,39.90589965,16,XIDAN,116.3692188,39.90584314,6835
12,NANLISHI LU,116.3464013,39.90589965,17,DONGDAN,116.4127131,39.90691559,4193
12,NANLISHI LU,116.3464013,39.90589965,18,MILITARY MUSEUM,116.3166219,39.90626108,2073
12,NANLISHI LU,116.3464013,39.90589965,19,GUOMAO,116.4545695,39.90745797,8934
12,NANLISHI LU,116.3464013,39.90589965,20,GONGZHUFEN,116.3041576,39.90643003,2017
12,NANLISHI LU,116.3464013,39.90589965,21,DAWANG LU,116.4708955,39.9075473,8347
12,NANLISHI LU,116.3464013,39.90589965,22,SIHUIDONG,116.5096417,39.90742897,4575
12,NANLISHI LU,116.3464013,39.90589965,23,SIHUI,116.4895521,39.90752942,6072
12,NANLISHI LU,116.3464013,39.90589965,27,JISHUITAN,116.3664839,39.94733224,4059
12,NANLISHI LU,116.3464013,39.90589965,33,XIZHIMEN,116.3486802,39.93936227,2604
12,NANLISHI LU,116.3464013,39.90589965,35,CHONGWENMEN,116.4117659,39.89955765,2139
12,NANLISHI LU,116.3464013,39.90589965,36,CHAOYANGMEN,116.427473,39.92315025,2413
12,NANLISHI LU,116.3464013,39.90589965,39,DONGZHIMEN,116.4286341,39.94048014,4408
12,NANLISHI LU,116.3464013,39.90589965,43,QINGYUAN LU,116.3262682,39.74136277,2037
12,NANLISHI LU,116.3464013,39.90589965,53,XIHONGMEN,116.3224586,39.78843218,2066
12,NANLISHI LU,116.3464013,39.90589965,60,XINGONG,116.3593883,39.81101692,2768
12,NANLISHI LU,116.3464013,39.90589965,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,3897
12,NANLISHI LU,116.3464013,39.90589965,75,TIANTONGYUAN NORTH,116.406713,40.08191323,2123
12,NANLISHI LU,116.3464013,39.90589965,88,SONGJIAZHUANG,116.4221974,39.84431807,2710
12,NANLISHI LU,116.3464013,39.90589965,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,2326
12,NANLISHI LU,116.3464013,39.90589965,144,SHUANGJING,116.4563824,39.89218894,2038
12,NANLISHI LU,116.3464013,39.90589965,177,LIULIQIAODONG,116.3092065,39.88604319,2249
12,NANLISHI LU,116.3464013,39.90589965,213,SHILIHE,116.4522277,39.86452173,2250
12,NANLISHI LU,116.3464013,39.90589965,279,SHUANGQIAO,116.5709349,39.90918577,2510
12,NANLISHI LU,116.3464013,39.90589965,280,TONGZHOU BEIYUAN,116.631396,39.9026496,2803
12,NANLISHI LU,116.3464013,39.90589965,283,COMMUNICATION UNIVERSITY OF CHINA,116.5490198,39.90820929,2666
12,NANLISHI LU,116.3464013,39.90589965,285,LIYUAN,116.6628002,39.88256077,2443
12,NANLISHI LU,116.3464013,39.90589965,289,GUANZHUANG,116.5935534,39.9080535,2225
12,NANLISHI LU,116.3464013,39.90589965,307,ZHANGYANG,116.2065821,39.7624995,2254
13,WUKESONG,116.2682454,39.90627676,1,MUXIDI,116.3313326,39.90614419,7060
13,WUKESONG,116.2682454,39.90627676,2,GUCHENG,116.1844542,39.90615316,15638
13,WUKESONG,116.2682454,39.90627676,3,TIAN'ANMENDONG,116.3952964,39.90633242,4735
13,WUKESONG,116.2682454,39.90627676,4,TIAN'ANMENXI,116.3854103,39.90606169,4135
13,WUKESONG,116.2682454,39.90627676,5,YONG'ANLI,116.4443122,39.90717995,6631
13,WUKESONG,116.2682454,39.90627676,6,WANSHOU LU,116.2889118,39.9062128,4577
13,WUKESONG,116.2682454,39.90627676,7,BAJIAO YOULEYUAN,116.2067171,39.90616324,14527
13,WUKESONG,116.2682454,39.90627676,8,BABAOSHAN,116.229788,39.90620494,9697
13,WUKESONG,116.2682454,39.90627676,9,YUQUAN LU,116.246972,39.90623347,9475
13,WUKESONG,116.2682454,39.90627676,10,WANGFUJING,116.4053829,39.90671491,12524
13,WUKESONG,116.2682454,39.90627676,11,PINGGUOYUAN,116.1718633,39.92493926,24116
13,WUKESONG,116.2682454,39.90627676,12,NANLISHI LU,116.3464013,39.90589965,8875
13,WUKESONG,116.2682454,39.90627676,14,FUXINGMEN,116.3509955,39.90587914,8340
13,WUKESONG,116.2682454,39.90627676,15,JIANGUOMEN,116.4292136,39.90722615,5291
13,WUKESONG,116.2682454,39.90627676,16,XIDAN,116.3692188,39.90584314,18807
13,WUKESONG,116.2682454,39.90627676,17,DONGDAN,116.4127131,39.90691559,6820
13,WUKESONG,116.2682454,39.90627676,18,MILITARY MUSEUM,116.3166219,39.90626108,7848
13,WUKESONG,116.2682454,39.90627676,19,GUOMAO,116.4545695,39.90745797,11935
13,WUKESONG,116.2682454,39.90627676,20,GONGZHUFEN,116.3041576,39.90643003,4513
13,WUKESONG,116.2682454,39.90627676,21,DAWANG LU,116.4708955,39.9075473,12520
13,WUKESONG,116.2682454,39.90627676,22,SIHUIDONG,116.5096417,39.90742897,5638
13,WUKESONG,116.2682454,39.90627676,23,SIHUI,116.4895521,39.90752942,8124
13,WUKESONG,116.2682454,39.90627676,24,ANDINGMEN,116.4019685,39.9477211,2164
13,WUKESONG,116.2682454,39.90627676,26,DONGSI SHITIAO,116.4279143,39.93253957,4506
13,WUKESONG,116.2682454,39.90627676,27,JISHUITAN,116.3664839,39.94733224,8849
13,WUKESONG,116.2682454,39.90627676,28,FUCHENGMEN,116.3500586,39.922394,4178
13,WUKESONG,116.2682454,39.90627676,30,ZHANGCHUN JIE,116.3571623,39.89808465,2620
13,WUKESONG,116.2682454,39.90627676,31,BEIJING RAILWAY STATION,116.4209067,39.90368562,9240
13,WUKESONG,116.2682454,39.90627676,32,XUANWUMEN,116.3681505,39.89841486,2088
13,WUKESONG,116.2682454,39.90627676,33,XIZHIMEN,116.3486802,39.93936227,6376
13,WUKESONG,116.2682454,39.90627676,34,LAMA TEMPLE,116.4104652,39.94749011,2938
13,WUKESONG,116.2682454,39.90627676,35,CHONGWENMEN,116.4117659,39.89955765,4662
13,WUKESONG,116.2682454,39.90627676,36,CHAOYANGMEN,116.427473,39.92315025,5145
13,WUKESONG,116.2682454,39.90627676,37,CHEGONGZHUANG,116.3491259,39.93123702,2631
13,WUKESONG,116.2682454,39.90627676,38,GULOUDAJIE,116.3876085,39.94687906,2159
13,WUKESONG,116.2682454,39.90627676,39,DONGZHIMEN,116.4286341,39.94048014,10435
13,WUKESONG,116.2682454,39.90627676,45,TIANGONGYUAN,116.3138017,39.66902505,2862
13,WUKESONG,116.2682454,39.90627676,46,RENMIN UNIVERSITY,116.3153886,39.96566542,2464
13,WUKESONG,116.2682454,39.90627676,52,TAORANTING,116.3681906,39.87715307,2155
13,WUKESONG,116.2682454,39.90627676,53,XIHONGMEN,116.3224586,39.78843218,2204
13,WUKESONG,116.2682454,39.90627676,60,XINGONG,116.3593883,39.81101692,2239
13,WUKESONG,116.2682454,39.90627676,64,WEIGONGCUN,116.3171699,39.95637838,2575
13,WUKESONG,116.2682454,39.90627676,67,NATIONAL LIBRARY,116.3191931,39.94181324,2908
13,WUKESONG,116.2682454,39.90627676,68,HAIDIANHUANGZHUANG,116.3116649,39.97470492,3573
13,WUKESONG,116.2682454,39.90627676,69,JIAOMEN WEST,116.3649343,39.84452533,2118
13,WUKESONG,116.2682454,39.90627676,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,9703
13,WUKESONG,116.2682454,39.90627676,75,TIANTONGYUAN NORTH,116.406713,40.08191323,4001
13,WUKESONG,116.2682454,39.90627676,83,TIANTONGYUAN,116.4065705,40.07379572,2650
13,WUKESONG,116.2682454,39.90627676,88,SONGJIAZHUANG,116.4221974,39.84431807,3355
13,WUKESONG,116.2682454,39.90627676,115,BAISHIQIAONAN,116.3189878,39.93151271,2185
13,WUKESONG,116.2682454,39.90627676,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,8771
13,WUKESONG,116.2682454,39.90627676,144,SHUANGJING,116.4563824,39.89218894,2567
13,WUKESONG,116.2682454,39.90627676,175,BAIDUIZI,116.3196577,39.92266297,3098
13,WUKESONG,116.2682454,39.90627676,177,LIULIQIAODONG,116.3092065,39.88604319,2725
13,WUKESONG,116.2682454,39.90627676,181,LIULIQIAO,116.2968085,39.87884203,2063
13,WUKESONG,116.2682454,39.90627676,185,DAHONGMEN,116.393165,39.84407947,2099
13,WUKESONG,116.2682454,39.90627676,187,CHANGCHUNQIAO,116.2879917,39.9573455,2051
13,WUKESONG,116.2682454,39.90627676,189,XITUCHENG,116.348068,39.97492379,3358
13,WUKESONG,116.2682454,39.90627676,191,JINGSONG,116.4552348,39.88304232,2140
13,WUKESONG,116.2682454,39.90627676,196,JIANDEMEN,116.375126,39.97523565,2088
13,WUKESONG,116.2682454,39.90627676,197,CAPITAL UNIVERSITY OF ECONOMICS & BUSINESS,116.3139406,39.84320189,2475
13,WUKESONG,116.2682454,39.90627676,198,LIANGMAQIAO,116.4559866,39.94802739,2373
13,WUKESONG,116.2682454,39.90627676,200,SUZHOU JIE,116.3001828,39.97435776,2987
13,WUKESONG,116.2682454,39.90627676,203,PANJIAYUAN,116.4549629,39.87455104,2209
13,WUKESONG,116.2682454,39.90627676,206,MUDANYUAN,116.3635979,39.97499995,2658
13,WUKESONG,116.2682454,39.90627676,208,TUANJIEHU,116.4555894,39.9324067,2535
13,WUKESONG,116.2682454,39.90627676,210,JIAOMEN EAST,116.3798928,39.84382513,2415
13,WUKESONG,116.2682454,39.90627676,212,ZHICHUNLU,116.3348131,39.97506981,2152
13,WUKESONG,116.2682454,39.90627676,213,SHILIHE,116.4522277,39.86452173,3159
13,WUKESONG,116.2682454,39.90627676,214,XIJU,116.2977684,39.86487896,2243
13,WUKESONG,116.2682454,39.90627676,216,SANYUANQIAO,116.4507888,39.95988325,2465
13,WUKESONG,116.2682454,39.90627676,218,LONGZE,116.3136123,40.06951737,2133
13,WUKESONG,116.2682454,39.90627676,219,SHANGDI,116.3141538,40.03158092,2123
13,WUKESONG,116.2682454,39.90627676,220,WUDAOKOU,116.331629,39.99157505,2398
13,WUKESONG,116.2682454,39.90627676,229,JIANGTAI,116.4839675,39.96971125,2899
13,WUKESONG,116.2682454,39.90627676,279,SHUANGQIAO,116.5709349,39.90918577,2535
13,WUKESONG,116.2682454,39.90627676,280,TONGZHOU BEIYUAN,116.631396,39.9026496,3497
13,WUKESONG,116.2682454,39.90627676,281,TUQIAO,116.680155,39.87083108,2001
13,WUKESONG,116.2682454,39.90627676,283,COMMUNICATION UNIVERSITY OF CHINA,116.5490198,39.90820929,2408
13,WUKESONG,116.2682454,39.90627676,285,LIYUAN,116.6628002,39.88256077,2590
